,WG,AC,ON,OF,MT,SL,SW,SA,SG,TL,TW,TA,TG,IV,Total,driver,kart,tire,glider
91112714129141112711129,9.0,11.0,12.0,7.0,14.0,12.0,9.0,14.0,11.0,12.0,7.0,11.0,12,9,150.0,43334666655551,25436223442343,31402404020215,2112011110120
1010127131391312127111110,10.0,10.0,12.0,7.0,13.0,13.0,9.0,13.0,12.0,12.0,7.0,11.0,11,10,150.0,43334666655551,25436223442343,31402404020215,11111110210111
101113614128141112810129,10.0,11.0,13.0,6.0,14.0,12.0,8.0,14.0,11.0,12.0,8.0,10.0,12,9,150.0,43334666655551,25436223442343,31402404020215,12202001111020
1110136131381412128101110,11.0,10.0,13.0,6.0,13.0,13.0,8.0,14.0,12.0,12.0,8.0,10.0,11,10,151.0,43334666655551,25436223442343,31402404020215,21201101211011
91311131511131212118111310,9.0,13.0,11.0,13.0,15.0,11.0,13.0,12.0,12.0,11.0,8.0,11.0,13,10,162.0,43334666655551,25436223442343,33363342111226,2112011110120
101211131412131113118111211,10.0,12.0,11.0,13.0,14.0,12.0,13.0,11.0,13.0,11.0,8.0,11.0,12,11,162.0,43334666655551,25436223442343,33363342111226,11111110210111
101312121511121212119101310,10.0,13.0,12.0,12.0,15.0,11.0,12.0,12.0,12.0,11.0,9.0,10.0,13,10,162.0,43334666655551,25436223442343,33363342111226,12202001111020
111212121412121213119101211,11.0,12.0,12.0,12.0,14.0,12.0,12.0,12.0,13.0,11.0,9.0,10.0,12,11,163.0,43334666655551,25436223442343,33363342111226,21201101211011
1010991412121113129101110,10.0,10.0,9.0,9.0,14.0,12.0,12.0,11.0,13.0,12.0,9.0,10.0,11,10,152.0,43334666655551,25436223442343,40122431222106,2112011110120
119991313121014129101011,11.0,9.0,9.0,9.0,13.0,13.0,12.0,10.0,14.0,12.0,9.0,10.0,10,11,152.0,43334666655551,25436223442343,40122431222106,11111110210111
11101081412111113121091110,11.0,10.0,10.0,8.0,14.0,12.0,11.0,11.0,13.0,12.0,10.0,9.0,11,10,152.0,43334666655551,25436223442343,40122431222106,12202001111020
1291081313111114121091011,12.0,9.0,10.0,8.0,13.0,13.0,11.0,11.0,14.0,12.0,10.0,9.0,10,11,153.0,43334666655551,25436223442343,40122431222106,21201101211011
10121114151111121210891210,10.0,12.0,11.0,14.0,15.0,11.0,11.0,12.0,12.0,10.0,8.0,9.0,12,10,157.0,43334666655551,25436223442343,42373322101016,2112011110120
11111114141211111310891111,11.0,11.0,11.0,14.0,14.0,12.0,11.0,11.0,13.0,10.0,8.0,9.0,11,11,157.0,43334666655551,25436223442343,42373322101016,11111110210111
11121213151110121210981210,11.0,12.0,12.0,13.0,15.0,11.0,10.0,12.0,12.0,10.0,9.0,8.0,12,10,157.0,43334666655551,25436223442343,42373322101016,12202001111020
12111213141210121310981111,12.0,11.0,12.0,13.0,14.0,12.0,10.0,12.0,13.0,10.0,9.0,8.0,11,11,158.0,43334666655551,25436223442343,42373322101016,21201101211011
715138179111213131013137,7.0,15.0,13.0,8.0,17.0,9.0,11.0,12.0,13.0,13.0,10.0,13.0,13,7,161.0,53714666655551,25436223442343,5135122233423,2112011110120
8141381610111114131013128,8.0,14.0,13.0,8.0,16.0,10.0,11.0,11.0,14.0,13.0,10.0,13.0,12,8,161.0,53714666655551,25436223442343,5135122233423,11111110210111
815147179101213131112137,8.0,15.0,14.0,7.0,17.0,9.0,10.0,12.0,13.0,13.0,11.0,12.0,13,7,161.0,53714666655551,25436223442343,5135122233423,12202001111020
9141471610101214131112128,9.0,14.0,14.0,7.0,16.0,10.0,10.0,12.0,14.0,13.0,11.0,12.0,12,8,162.0,53714666655551,25436223442343,5135122233423,21201101211011
716129188121014141113154,7.0,16.0,12.0,9.0,18.0,8.0,12.0,10.0,14.0,14.0,11.0,13.0,15,4,163.0,53714666655551,25436223442343,6046030344440,2112011110120
81512917912915141113145,8.0,15.0,12.0,9.0,17.0,9.0,12.0,9.0,15.0,14.0,11.0,13.0,14,5,163.0,53714666655551,25436223442343,6046030344440,11111110210111
816138188111014141212154,8.0,16.0,13.0,8.0,18.0,8.0,11.0,10.0,14.0,14.0,12.0,12.0,15,4,163.0,53714666655551,25436223442343,6046030344440,12202001111020
915138179111015141212145,9.0,15.0,13.0,8.0,17.0,9.0,11.0,10.0,15.0,14.0,12.0,12.0,14,5,164.0,53714666655551,25436223442343,6046030344440,21201101211011
8141411179101115128111410,8.0,14.0,14.0,11.0,17.0,9.0,10.0,11.0,15.0,12.0,8.0,11.0,14,10,164.0,53714666655551,25436223442343,14265111421236,2112011110120
91314111610101016128111311,9.0,13.0,14.0,11.0,16.0,10.0,10.0,10.0,16.0,12.0,8.0,11.0,13,11,164.0,53714666655551,25436223442343,14265111421236,11111110210111
914151017991115129101410,9.0,14.0,15.0,10.0,17.0,9.0,9.0,11.0,15.0,12.0,9.0,10.0,14,10,164.0,53714666655551,25436223442343,14265111421236,12202001111020
10131510161091116129101311,10.0,13.0,15.0,10.0,16.0,10.0,9.0,11.0,16.0,12.0,9.0,10.0,13,11,165.0,53714666655551,25436223442343,14265111421236,21201101211011
9121661511111413141112159,9.0,12.0,16.0,6.0,15.0,11.0,11.0,14.0,13.0,14.0,11.0,12.0,15,9,168.0,53714666655551,25436223442343,22413324244345,2112011110120
101116614121113141411121410,10.0,11.0,16.0,6.0,14.0,12.0,11.0,13.0,14.0,14.0,11.0,12.0,14,10,168.0,53714666655551,25436223442343,22413324244345,11111110210111
10121751511101413141211159,10.0,12.0,17.0,5.0,15.0,11.0,10.0,14.0,13.0,14.0,12.0,11.0,15,9,168.0,53714666655551,25436223442343,22413324244345,12202001111020
111117514121014141412111410,11.0,11.0,17.0,5.0,14.0,12.0,10.0,14.0,14.0,14.0,12.0,11.0,14,10,169.0,53714666655551,25436223442343,22413324244345,21201101211011
91414101610121214131012149,9.0,14.0,14.0,10.0,16.0,10.0,12.0,12.0,14.0,13.0,10.0,12.0,14,9,169.0,53714666655551,25436223442343,24254232333335,2112011110120
1013141015111211151310121310,10.0,13.0,14.0,10.0,15.0,11.0,12.0,11.0,15.0,13.0,10.0,12.0,13,10,169.0,53714666655551,25436223442343,24254232333335,11111110210111
10141591610111214131111149,10.0,14.0,15.0,9.0,16.0,10.0,11.0,12.0,14.0,13.0,11.0,11.0,14,9,169.0,53714666655551,25436223442343,24254232333335,12202001111020
111315915111112151311111310,11.0,13.0,15.0,9.0,15.0,11.0,11.0,12.0,15.0,13.0,11.0,11.0,13,10,170.0,53714666655551,25436223442343,24254232333335,21201101211011
101116514129141112711129,10.0,11.0,16.0,5.0,14.0,12.0,9.0,14.0,11.0,12.0,7.0,11.0,12,9,153.0,53714666655551,25436223442343,31402404020215,2112011110120
1110165131391312127111110,11.0,10.0,16.0,5.0,13.0,13.0,9.0,13.0,12.0,12.0,7.0,11.0,11,10,153.0,53714666655551,25436223442343,31402404020215,11111110210111
111117414128141112810129,11.0,11.0,17.0,4.0,14.0,12.0,8.0,14.0,11.0,12.0,8.0,10.0,12,9,153.0,53714666655551,25436223442343,31402404020215,12202001111020
1210174131381412128101110,12.0,10.0,17.0,4.0,13.0,13.0,8.0,14.0,12.0,12.0,8.0,10.0,11,10,154.0,53714666655551,25436223442343,31402404020215,21201101211011
101315111511131212118111310,10.0,13.0,15.0,11.0,15.0,11.0,13.0,12.0,12.0,11.0,8.0,11.0,13,10,165.0,53714666655551,25436223442343,33363342111226,2112011110120
111215111412131113118111211,11.0,12.0,15.0,11.0,14.0,12.0,13.0,11.0,13.0,11.0,8.0,11.0,12,11,165.0,53714666655551,25436223442343,33363342111226,11111110210111
111316101511121212119101310,11.0,13.0,16.0,10.0,15.0,11.0,12.0,12.0,12.0,11.0,9.0,10.0,13,10,165.0,53714666655551,25436223442343,33363342111226,12202001111020
121216101412121213119101211,12.0,12.0,16.0,10.0,14.0,12.0,12.0,12.0,13.0,11.0,9.0,10.0,12,11,166.0,53714666655551,25436223442343,33363342111226,21201101211011
11101371412121113129101110,11.0,10.0,13.0,7.0,14.0,12.0,12.0,11.0,13.0,12.0,9.0,10.0,11,10,155.0,53714666655551,25436223442343,40122431222106,2112011110120
1291371313121014129101011,12.0,9.0,13.0,7.0,13.0,13.0,12.0,10.0,14.0,12.0,9.0,10.0,10,11,155.0,53714666655551,25436223442343,40122431222106,11111110210111
12101461412111113121091110,12.0,10.0,14.0,6.0,14.0,12.0,11.0,11.0,13.0,12.0,10.0,9.0,11,10,155.0,53714666655551,25436223442343,40122431222106,12202001111020
1391461313111114121091011,13.0,9.0,14.0,6.0,13.0,13.0,11.0,11.0,14.0,12.0,10.0,9.0,10,11,156.0,53714666655551,25436223442343,40122431222106,21201101211011
11121512151111121210891210,11.0,12.0,15.0,12.0,15.0,11.0,11.0,12.0,12.0,10.0,8.0,9.0,12,10,160.0,53714666655551,25436223442343,42373322101016,2112011110120
12111512141211111310891111,12.0,11.0,15.0,12.0,14.0,12.0,11.0,11.0,13.0,10.0,8.0,9.0,11,11,160.0,53714666655551,25436223442343,42373322101016,11111110210111
12121611151110121210981210,12.0,12.0,16.0,11.0,15.0,11.0,10.0,12.0,12.0,10.0,9.0,8.0,12,10,160.0,53714666655551,25436223442343,42373322101016,12202001111020
13111611141210121310981111,13.0,11.0,16.0,11.0,14.0,12.0,10.0,12.0,13.0,10.0,9.0,8.0,11,11,161.0,53714666655551,25436223442343,42373322101016,21201101211011
814109161012131412912129,8.0,14.0,10.0,9.0,16.0,10.0,12.0,13.0,14.0,12.0,9.0,12.0,12,9,160.0,62423777744443,25436223442343,5135122233423,2112011110120
9131091511121215129121110,9.0,13.0,10.0,9.0,15.0,11.0,12.0,12.0,15.0,12.0,9.0,12.0,11,10,160.0,62423777744443,25436223442343,5135122233423,11111110210111
9141181610111314121011129,9.0,14.0,11.0,8.0,16.0,10.0,11.0,13.0,14.0,12.0,10.0,11.0,12,9,160.0,62423777744443,25436223442343,5135122233423,12202001111020
101311815111113151210111110,10.0,13.0,11.0,8.0,15.0,11.0,11.0,13.0,15.0,12.0,10.0,11.0,11,10,161.0,62423777744443,25436223442343,5135122233423,21201101211011
815910179131115131012146,8.0,15.0,9.0,10.0,17.0,9.0,13.0,11.0,15.0,13.0,10.0,12.0,14,6,162.0,62423777744443,25436223442343,6046030344440,2112011110120
9149101610131016131012137,9.0,14.0,9.0,10.0,16.0,10.0,13.0,10.0,16.0,13.0,10.0,12.0,13,7,162.0,62423777744443,25436223442343,6046030344440,11111110210111
915109179121115131111146,9.0,15.0,10.0,9.0,17.0,9.0,12.0,11.0,15.0,13.0,11.0,11.0,14,6,162.0,62423777744443,25436223442343,6046030344440,12202001111020
10141091610121116131111137,10.0,14.0,10.0,9.0,16.0,10.0,12.0,11.0,16.0,13.0,11.0,11.0,13,7,163.0,62423777744443,25436223442343,6046030344440,21201101211011
91311121610111216117101312,9.0,13.0,11.0,12.0,16.0,10.0,11.0,12.0,16.0,11.0,7.0,10.0,13,12,163.0,62423777744443,25436223442343,14265111421236,2112011110120
101211121511111117117101213,10.0,12.0,11.0,12.0,15.0,11.0,11.0,11.0,17.0,11.0,7.0,10.0,12,13,163.0,62423777744443,25436223442343,14265111421236,11111110210111
10131211161010121611891312,10.0,13.0,12.0,11.0,16.0,10.0,10.0,12.0,16.0,11.0,8.0,9.0,13,12,163.0,62423777744443,25436223442343,14265111421236,12202001111020
11121211151110121711891213,11.0,12.0,12.0,11.0,15.0,11.0,10.0,12.0,17.0,11.0,8.0,9.0,12,13,164.0,62423777744443,25436223442343,14265111421236,21201101211011
101113714121215141310111411,10.0,11.0,13.0,7.0,14.0,12.0,12.0,15.0,14.0,13.0,10.0,11.0,14,11,167.0,62423777744443,25436223442343,22413324244345,2112011110120
111013713131214151310111312,11.0,10.0,13.0,7.0,13.0,13.0,12.0,14.0,15.0,13.0,10.0,11.0,13,12,167.0,62423777744443,25436223442343,22413324244345,11111110210111
111114614121115141311101411,11.0,11.0,14.0,6.0,14.0,12.0,11.0,15.0,14.0,13.0,11.0,10.0,14,11,167.0,62423777744443,25436223442343,22413324244345,12202001111020
121014613131115151311101312,12.0,10.0,14.0,6.0,13.0,13.0,11.0,15.0,15.0,13.0,11.0,10.0,13,12,168.0,62423777744443,25436223442343,22413324244345,21201101211011
101311111511131315129111311,10.0,13.0,11.0,11.0,15.0,11.0,13.0,13.0,15.0,12.0,9.0,11.0,13,11,168.0,62423777744443,25436223442343,24254232333335,2112011110120
111211111412131216129111212,11.0,12.0,11.0,11.0,14.0,12.0,13.0,12.0,16.0,12.0,9.0,11.0,12,12,168.0,62423777744443,25436223442343,24254232333335,11111110210111
1113121015111213151210101311,11.0,13.0,12.0,10.0,15.0,11.0,12.0,13.0,15.0,12.0,10.0,10.0,13,11,168.0,62423777744443,25436223442343,24254232333335,12202001111020
1212121014121213161210101212,12.0,12.0,12.0,10.0,14.0,12.0,12.0,13.0,16.0,12.0,10.0,10.0,12,12,169.0,62423777744443,25436223442343,24254232333335,21201101211011
11101361313101512116101111,11.0,10.0,13.0,6.0,13.0,13.0,10.0,15.0,12.0,11.0,6.0,10.0,11,11,152.0,62423777744443,25436223442343,31402404020215,2112011110120
1291361214101413116101012,12.0,9.0,13.0,6.0,12.0,14.0,10.0,14.0,13.0,11.0,6.0,10.0,10,12,152.0,62423777744443,25436223442343,31402404020215,11111110210111
121014513139151211791111,12.0,10.0,14.0,5.0,13.0,13.0,9.0,15.0,12.0,11.0,7.0,9.0,11,11,152.0,62423777744443,25436223442343,31402404020215,12202001111020
13914512149151311791012,13.0,9.0,14.0,5.0,12.0,14.0,9.0,15.0,13.0,11.0,7.0,9.0,10,12,153.0,62423777744443,25436223442343,31402404020215,21201101211011
111212121412141313107101212,11.0,12.0,12.0,12.0,14.0,12.0,14.0,13.0,13.0,10.0,7.0,10.0,12,12,164.0,62423777744443,25436223442343,33363342111226,2112011110120
121112121313141214107101113,12.0,11.0,12.0,12.0,13.0,13.0,14.0,12.0,14.0,10.0,7.0,10.0,11,13,164.0,62423777744443,25436223442343,33363342111226,11111110210111
12121311141213131310891212,12.0,12.0,13.0,11.0,14.0,12.0,13.0,13.0,13.0,10.0,8.0,9.0,12,12,164.0,62423777744443,25436223442343,33363342111226,12202001111020
13111311131313131410891113,13.0,11.0,13.0,11.0,13.0,13.0,13.0,13.0,14.0,10.0,8.0,9.0,11,13,165.0,62423777744443,25436223442343,33363342111226,21201101211011
129108131313121411891012,12.0,9.0,10.0,8.0,13.0,13.0,13.0,12.0,14.0,11.0,8.0,9.0,10,12,154.0,62423777744443,25436223442343,40122431222106,2112011110120
13810812141311151189913,13.0,8.0,10.0,8.0,12.0,14.0,13.0,11.0,15.0,11.0,8.0,9.0,9,13,154.0,62423777744443,25436223442343,40122431222106,11111110210111
139117131312121411981012,13.0,9.0,11.0,7.0,13.0,13.0,12.0,12.0,14.0,11.0,9.0,8.0,10,12,154.0,62423777744443,25436223442343,40122431222106,12202001111020
14811712141212151198913,14.0,8.0,11.0,7.0,12.0,14.0,12.0,12.0,15.0,11.0,9.0,8.0,9,13,155.0,62423777744443,25436223442343,40122431222106,21201101211011
1211121314121213139781112,12.0,11.0,12.0,13.0,14.0,12.0,12.0,13.0,13.0,9.0,7.0,8.0,11,12,159.0,62423777744443,25436223442343,42373322101016,2112011110120
1310121313131212149781013,13.0,10.0,12.0,13.0,13.0,13.0,12.0,12.0,14.0,9.0,7.0,8.0,10,13,159.0,62423777744443,25436223442343,42373322101016,11111110210111
1311131214121113139871112,13.0,11.0,13.0,12.0,14.0,12.0,11.0,13.0,13.0,9.0,8.0,7.0,11,12,159.0,62423777744443,25436223442343,42373322101016,12202001111020
1410131213131113149871013,14.0,10.0,13.0,12.0,13.0,13.0,11.0,13.0,14.0,9.0,8.0,7.0,10,13,160.0,62423777744443,25436223442343,42373322101016,21201101211011
8141181610121314131013139,8.0,14.0,11.0,8.0,16.0,10.0,12.0,13.0,14.0,13.0,10.0,13.0,13,9,164.0,62513777755553,25436223442343,5135122233423,2112011110120
91311815111212151310131210,9.0,13.0,11.0,8.0,15.0,11.0,12.0,12.0,15.0,13.0,10.0,13.0,12,10,164.0,62513777755553,25436223442343,5135122233423,11111110210111
9141271610111314131112139,9.0,14.0,12.0,7.0,16.0,10.0,11.0,13.0,14.0,13.0,11.0,12.0,13,9,164.0,62513777755553,25436223442343,5135122233423,12202001111020
101312715111113151311121210,10.0,13.0,12.0,7.0,15.0,11.0,11.0,13.0,15.0,13.0,11.0,12.0,12,10,165.0,62513777755553,25436223442343,5135122233423,21201101211011
815109179131115141113156,8.0,15.0,10.0,9.0,17.0,9.0,13.0,11.0,15.0,14.0,11.0,13.0,15,6,166.0,62513777755553,25436223442343,6046030344440,2112011110120
9141091610131016141113147,9.0,14.0,10.0,9.0,16.0,10.0,13.0,10.0,16.0,14.0,11.0,13.0,14,7,166.0,62513777755553,25436223442343,6046030344440,11111110210111
915118179121115141212156,9.0,15.0,11.0,8.0,17.0,9.0,12.0,11.0,15.0,14.0,12.0,12.0,15,6,166.0,62513777755553,25436223442343,6046030344440,12202001111020
10141181610121116141212147,10.0,14.0,11.0,8.0,16.0,10.0,12.0,11.0,16.0,14.0,12.0,12.0,14,7,167.0,62513777755553,25436223442343,6046030344440,21201101211011
91312111610111216128111412,9.0,13.0,12.0,11.0,16.0,10.0,11.0,12.0,16.0,12.0,8.0,11.0,14,12,167.0,62513777755553,25436223442343,14265111421236,2112011110120
101212111511111117128111313,10.0,12.0,12.0,11.0,15.0,11.0,11.0,11.0,17.0,12.0,8.0,11.0,13,13,167.0,62513777755553,25436223442343,14265111421236,11111110210111
101313101610101216129101412,10.0,13.0,13.0,10.0,16.0,10.0,10.0,12.0,16.0,12.0,9.0,10.0,14,12,167.0,62513777755553,25436223442343,14265111421236,12202001111020
111213101511101217129101313,11.0,12.0,13.0,10.0,15.0,11.0,10.0,12.0,17.0,12.0,9.0,10.0,13,13,168.0,62513777755553,25436223442343,14265111421236,21201101211011
101114614121215141411121511,10.0,11.0,14.0,6.0,14.0,12.0,12.0,15.0,14.0,14.0,11.0,12.0,15,11,171.0,62513777755553,25436223442343,22413324244345,2112011110120
111014613131214151411121412,11.0,10.0,14.0,6.0,13.0,13.0,12.0,14.0,15.0,14.0,11.0,12.0,14,12,171.0,62513777755553,25436223442343,22413324244345,11111110210111
111115514121115141412111511,11.0,11.0,15.0,5.0,14.0,12.0,11.0,15.0,14.0,14.0,12.0,11.0,15,11,171.0,62513777755553,25436223442343,22413324244345,12202001111020
121015513131115151412111412,12.0,10.0,15.0,5.0,13.0,13.0,11.0,15.0,15.0,14.0,12.0,11.0,14,12,172.0,62513777755553,25436223442343,22413324244345,21201101211011
1013121015111313151310121411,10.0,13.0,12.0,10.0,15.0,11.0,13.0,13.0,15.0,13.0,10.0,12.0,14,11,172.0,62513777755553,25436223442343,24254232333335,2112011110120
1112121014121312161310121312,11.0,12.0,12.0,10.0,14.0,12.0,13.0,12.0,16.0,13.0,10.0,12.0,13,12,172.0,62513777755553,25436223442343,24254232333335,11111110210111
111313915111213151311111411,11.0,13.0,13.0,9.0,15.0,11.0,12.0,13.0,15.0,13.0,11.0,11.0,14,11,172.0,62513777755553,25436223442343,24254232333335,12202001111020
121213914121213161311111312,12.0,12.0,13.0,9.0,14.0,12.0,12.0,13.0,16.0,13.0,11.0,11.0,13,12,173.0,62513777755553,25436223442343,24254232333335,21201101211011
11101451313101512127111211,11.0,10.0,14.0,5.0,13.0,13.0,10.0,15.0,12.0,12.0,7.0,11.0,12,11,156.0,62513777755553,25436223442343,31402404020215,2112011110120
1291451214101413127111112,12.0,9.0,14.0,5.0,12.0,14.0,10.0,14.0,13.0,12.0,7.0,11.0,11,12,156.0,62513777755553,25436223442343,31402404020215,11111110210111
1210154131391512128101211,12.0,10.0,15.0,4.0,13.0,13.0,9.0,15.0,12.0,12.0,8.0,10.0,12,11,156.0,62513777755553,25436223442343,31402404020215,12202001111020
139154121491513128101112,13.0,9.0,15.0,4.0,12.0,14.0,9.0,15.0,13.0,12.0,8.0,10.0,11,12,157.0,62513777755553,25436223442343,31402404020215,21201101211011
111213111412141313118111312,11.0,12.0,13.0,11.0,14.0,12.0,14.0,13.0,13.0,11.0,8.0,11.0,13,12,168.0,62513777755553,25436223442343,33363342111226,2112011110120
121113111313141214118111213,12.0,11.0,13.0,11.0,13.0,13.0,14.0,12.0,14.0,11.0,8.0,11.0,12,13,168.0,62513777755553,25436223442343,33363342111226,11111110210111
121214101412131313119101312,12.0,12.0,14.0,10.0,14.0,12.0,13.0,13.0,13.0,11.0,9.0,10.0,13,12,168.0,62513777755553,25436223442343,33363342111226,12202001111020
131114101313131314119101213,13.0,11.0,14.0,10.0,13.0,13.0,13.0,13.0,14.0,11.0,9.0,10.0,12,13,169.0,62513777755553,25436223442343,33363342111226,21201101211011
1291171313131214129101112,12.0,9.0,11.0,7.0,13.0,13.0,13.0,12.0,14.0,12.0,9.0,10.0,11,12,158.0,62513777755553,25436223442343,40122431222106,2112011110120
1381171214131115129101013,13.0,8.0,11.0,7.0,12.0,14.0,13.0,11.0,15.0,12.0,9.0,10.0,10,13,158.0,62513777755553,25436223442343,40122431222106,11111110210111
1391261313121214121091112,13.0,9.0,12.0,6.0,13.0,13.0,12.0,12.0,14.0,12.0,10.0,9.0,11,12,158.0,62513777755553,25436223442343,40122431222106,12202001111020
1481261214121215121091013,14.0,8.0,12.0,6.0,12.0,14.0,12.0,12.0,15.0,12.0,10.0,9.0,10,13,159.0,62513777755553,25436223442343,40122431222106,21201101211011
12111312141212131310891212,12.0,11.0,13.0,12.0,14.0,12.0,12.0,13.0,13.0,10.0,8.0,9.0,12,12,163.0,62513777755553,25436223442343,42373322101016,2112011110120
13101312131312121410891113,13.0,10.0,13.0,12.0,13.0,13.0,12.0,12.0,14.0,10.0,8.0,9.0,11,13,163.0,62513777755553,25436223442343,42373322101016,11111110210111
13111411141211131310981212,13.0,11.0,14.0,11.0,14.0,12.0,11.0,13.0,13.0,10.0,9.0,8.0,12,12,163.0,62513777755553,25436223442343,42373322101016,12202001111020
14101411131311131410981113,14.0,10.0,14.0,11.0,13.0,13.0,11.0,13.0,14.0,10.0,9.0,8.0,11,13,164.0,62513777755553,25436223442343,42373322101016,21201101211011
91315101511131415118111110,9.0,13.0,15.0,10.0,15.0,11.0,13.0,14.0,15.0,11.0,8.0,11.0,11,10,166.0,71932888833334,25436223442343,5135122233423,2112011110120
101215101412131316118111011,10.0,12.0,15.0,10.0,14.0,12.0,13.0,13.0,16.0,11.0,8.0,11.0,10,11,166.0,71932888833334,25436223442343,5135122233423,11111110210111
10131691511121415119101110,10.0,13.0,16.0,9.0,15.0,11.0,12.0,14.0,15.0,11.0,9.0,10.0,11,10,166.0,71932888833334,25436223442343,5135122233423,12202001111020
11121691412121416119101011,11.0,12.0,16.0,9.0,14.0,12.0,12.0,14.0,16.0,11.0,9.0,10.0,10,11,167.0,71932888833334,25436223442343,5135122233423,21201101211011
9141411161014121612911137,9.0,14.0,14.0,11.0,16.0,10.0,14.0,12.0,16.0,12.0,9.0,11.0,13,7,168.0,71932888833334,25436223442343,6046030344440,2112011110120
10131411151114111712911128,10.0,13.0,14.0,11.0,15.0,11.0,14.0,11.0,17.0,12.0,9.0,11.0,12,8,168.0,71932888833334,25436223442343,6046030344440,11111110210111
101415101610131216121010137,10.0,14.0,15.0,10.0,16.0,10.0,13.0,12.0,16.0,12.0,10.0,10.0,13,7,168.0,71932888833334,25436223442343,6046030344440,12202001111020
111315101511131217121010128,11.0,13.0,15.0,10.0,15.0,11.0,13.0,12.0,17.0,12.0,10.0,10.0,12,8,169.0,71932888833334,25436223442343,6046030344440,21201101211011
10121613151112131710691213,10.0,12.0,16.0,13.0,15.0,11.0,12.0,13.0,17.0,10.0,6.0,9.0,12,13,169.0,71932888833334,25436223442343,14265111421236,2112011110120
11111613141212121810691114,11.0,11.0,16.0,13.0,14.0,12.0,12.0,12.0,18.0,10.0,6.0,9.0,11,14,169.0,71932888833334,25436223442343,14265111421236,11111110210111
11121712151111131710781213,11.0,12.0,17.0,12.0,15.0,11.0,11.0,13.0,17.0,10.0,7.0,8.0,12,13,169.0,71932888833334,25436223442343,14265111421236,12202001111020
12111712141211131810781114,12.0,11.0,17.0,12.0,14.0,12.0,11.0,13.0,18.0,10.0,7.0,8.0,11,14,170.0,71932888833334,25436223442343,14265111421236,21201101211011
11101881313131615129101312,11.0,10.0,18.0,8.0,13.0,13.0,13.0,16.0,15.0,12.0,9.0,10.0,13,12,173.0,71932888833334,25436223442343,22413324244345,2112011110120
